0.000000000000000000e+00,-1.515940409683426333e+04
2.083333333333333218e-02,4.854763569715606718e+04
4.166666666666666435e-02,4.532444973601080710e+04
6.250000000000000000e-02,4.309513338407357514e+04
8.333333333333332871e-02,4.157565633709322719e+04
1.041666666666666574e-01,4.058459408859546238e+04
1.250000000000000000e-01,3.988115414404879994e+04
1.458333333333333148e-01,3.943337499348195706e+04
1.666666666666666574e-01,3.919206219795071956e+04
1.875000000000000000e-01,3.891155225729035737e+04
2.083333333333333148e-01,3.883663683467426745e+04
2.291666666666666574e-01,3.884181025392287120e+04
2.500000000000000000e-01,3.855679883191859699e+04
2.708333333333333148e-01,3.875756034247844946e+04
2.916666666666666297e-01,3.879405838117343228e+04
3.125000000000000000e-01,3.825646222144096828e+04
3.333333333333333148e-01,3.902534496098306408e+04
3.541666666666666297e-01,3.872509801776491076e+04
3.750000000000000000e-01,3.776818085351029731e+04
3.958333333333333148e-01,3.992299986751143297e+04
4.166666666666666297e-01,3.813314976667045994e+04
4.375000000000000000e-01,3.706575060054493952e+04
4.583333333333333148e-01,4.024665069238323485e+04
4.791666666666666297e-01,4.024620468133514078e+04
5.000000000000000000e-01,3.705801265753585903e+04
5.208333333333332593e-01,3.706704685499693733e+04
5.416666666666666297e-01,4.027102586688660813e+04
5.625000000000000000e-01,4.027457084175879572e+04
5.833333333333332593e-01,3.708375781632280268e+04
6.041666666666666297e-01,3.709204766092005593e+04
6.250000000000000000e-01,4.024378860977601289e+04
6.458333333333332593e-01,3.904989151862575090e+04
6.666666666666666297e-01,3.712034311783631711e+04
6.875000000000000000e-01,3.844391808444388153e+04
7.083333333333332593e-01,4.033725759007578017e+04
7.291666666666666297e-01,3.866366412990324898e+04
7.500000000000000000e-01,3.713788020771509036e+04
7.708333333333332593e-01,4.001997868045652285e+04
7.916666666666666297e-01,3.960950922561149491e+04
8.125000000000000000e-01,3.713814334414985206e+04
8.333333333333332593e-01,3.719175540477033064e+04
8.541666666666666297e-01,4.034081004432318878e+04
8.750000000000000000e-01,4.033418804144145543e+04
8.958333333333332593e-01,3.712698230637409142e+04
9.166666666666666297e-01,3.814903008094115648e+04
9.375000000000000000e-01,4.032958972686665948e+04
9.583333333333332593e-01,3.990844839477408823e+04
9.791666666666666297e-01,3.712592320012349956e+04
1.000000000000000000e+00,3.712504844020579185e+04
1.020833333333333259e+00,4.032736035078906571e+04
1.041666666666666519e+00,4.032527633872946899e+04
1.062500000000000000e+00,3.712338125042802130e+04
1.083333333333333259e+00,3.712400092036252317e+04
1.104166666666666519e+00,4.032963753592974535e+04
1.125000000000000000e+00,4.032924237029721553e+04
1.145833333333333259e+00,3.712490982999832340e+04
1.166666666666666519e+00,3.712430654657161358e+04
1.187500000000000000e+00,4.033343115970552026e+04
1.208333333333333259e+00,3.963541802073820145e+04
1.229166666666666519e+00,3.713450506540232891e+04
